modelname,language,task,granularity,seed,f1,accuracy,mae,r2,f1_EN,accuracy_EN,mae_EN,r2_EN,f1_NL,accuracy_NL,mae_NL,r2_NL,f1_IT,accuracy_IT,mae_IT,r2_IT
bert-base-dutch-cased,NL,ordinal,7,69,0.7130016147746523,0.7151841868823001,1.7079964061096136,0.1776807729721515,,,,,0.7130016147746523,0.7151841868823001,1.7079964061096136,0.1776807729721515,,,,
deberta-v3-base,NL,ordinal,7,69,0.7187167145110162,0.7187780772686433,1.7035040431266846,0.1452126815882265,,,,,0.7187167145110162,0.7187780772686433,1.7035040431266846,0.1452126815882265,,,,
dodrio,NL,ordinal,7,69,0.7189452271396907,0.7214734950584007,1.836477987421384,0.1180530614191638,,,,,0.7189452271396907,0.7214734950584007,1.836477987421384,0.1180530614191638,,,,
mdeberta-v3-base,NL,ordinal,7,7,0.75206636648704,0.7511230907457322,1.5741239892183287,0.2200250898720993,,,,,0.75206636648704,0.7511230907457322,1.5741239892183287,0.2200250898720993,,,,
xlm-roberta-base,NL,ordinal,7,7,0.7259531489724769,0.7241689128481581,1.6522911051212938,0.1147198353075061,,,,,0.7259531489724769,0.7241689128481581,1.6522911051212938,0.1147198353075061,,,,
bert-base-multilingual-cased,NL,ordinal,7,7,0.7057954228795967,0.7053009883198562,1.7511230907457322,0.0653387077273921,,,,,0.7057954228795967,0.7053009883198562,1.7511230907457322,0.0653387077273921,,,,
twitter-xlm-roberta-base,NL,ordinal,7,7,0.7245646686347494,0.7232704402515723,1.6810422282120396,0.1505211528030888,,,,,0.7245646686347494,0.7232704402515723,1.6810422282120396,0.1505211528030888,,,,
robbert-2023-dutch-base,NL,ordinal,7,7,0.7273729675247661,0.7304582210242587,1.6477987421383649,0.1785449427048034,,,,,0.7273729675247661,0.7304582210242587,1.6477987421383649,0.1785449427048034,,,,
bert-base-dutch-cased,NL,ordinal,7,7,0.7165308925999779,0.7250673854447439,1.6639712488769092,0.1550889071042493,,,,,0.7165308925999779,0.7250673854447439,1.6639712488769092,0.1550889071042493,,,,
deberta-v3-base,NL,ordinal,7,7,0.7166888367696993,0.7178796046720575,1.775381850853549,0.1568172465695533,,,,,0.7166888367696993,0.7178796046720575,1.775381850853549,0.1568172465695533,,,,
dodrio,NL,ordinal,7,7,0.7167558748851539,0.7151841868823001,1.724168912848158,0.0660794246410938,,,,,0.7167558748851539,0.7151841868823001,1.724168912848158,0.0660794246410938,,,,
mdeberta-v3-base,NL,ordinal,7,666,0.7594827652847361,0.7583108715184187,1.5148247978436655,0.2042231290464627,,,,,0.7594827652847361,0.7583108715184187,1.5148247978436655,0.2042231290464627,,,,
xlm-roberta-base,NL,ordinal,7,666,0.7281335066883687,0.7259658580413297,1.6756513926325247,0.0712644430370058,,,,,0.7281335066883687,0.7259658580413297,1.6756513926325247,0.0712644430370058,,,,
bert-base-multilingual-cased,NL,ordinal,7,666,0.7106758543876341,0.7079964061096137,1.7592093441150043,0.0629931041673367,,,,,0.7106758543876341,0.7079964061096137,1.7592093441150043,0.0629931041673367,,,,
twitter-xlm-roberta-base,NL,ordinal,7,666,0.7253820875678393,0.7223719676549866,1.6585804132973945,0.1059546851620359,,,,,0.7253820875678393,0.7223719676549866,1.6585804132973945,0.1059546851620359,,,,
robbert-2023-dutch-base,NL,ordinal,7,666,0.731467959577078,0.7358490566037735,1.637017070979335,0.1738537355846927,,,,,0.731467959577078,0.7358490566037735,1.637017070979335,0.1738537355846927,,,,
bert-base-dutch-cased,NL,ordinal,7,666,0.7136336086748021,0.7223719676549866,1.6918238993710693,0.1495335302514865,,,,,0.7136336086748021,0.7223719676549866,1.6918238993710693,0.1495335302514865,,,,
deberta-v3-base,NL,ordinal,7,666,0.7132226169063866,0.7142857142857143,1.7394429469901167,0.1582986803969568,,,,,0.7132226169063866,0.7142857142857143,1.7394429469901167,0.1582986803969568,,,,
dodrio,NL,ordinal,7,666,0.7058383827885876,0.7097933513027853,1.7574123989218329,0.1002758554903228,,,,,0.7058383827885876,0.7097933513027853,1.7574123989218329,0.1002758554903228,,,,
mdeberta-v3-base,NL,ordinal,7,420,0.72898766813093,0.7268643306379156,1.6657681940700808,0.1573110578453544,,,,,0.72898766813093,0.7268643306379156,1.6657681940700808,0.1573110578453544,,,,
xlm-roberta-base,NL,ordinal,7,420,0.7124279132451576,0.7088948787061995,1.794249775381851,0.1250898720993301,,,,,0.7124279132451576,0.7088948787061995,1.794249775381851,0.1250898720993301,,,,
bert-base-multilingual-cased,NL,ordinal,7,420,0.700883116883117,0.7142857142857143,1.7277628032345014,0.1023745534124777,,,,,0.700883116883117,0.7142857142857143,1.7277628032345014,0.1023745534124777,,,,
twitter-xlm-roberta-base,NL,ordinal,7,420,0.728503548945599,0.7268643306379156,1.6999101527403415,0.1422498139334197,,,,,0.728503548945599,0.7268643306379156,1.6999101527403415,0.1422498139334197,,,,
robbert-2023-dutch-base,NL,ordinal,7,420,0.734582883616054,0.7367475292003594,1.6675651392632524,0.1691625284645819,,,,,0.734582883616054,0.7367475292003594,1.6675651392632524,0.1691625284645819,,,,
bert-base-dutch-cased,NL,ordinal,7,420,0.726059615796751,0.7313566936208445,1.6990116801437556,0.1749648109552453,,,,,0.726059615796751,0.7313566936208445,1.6990116801437556,0.1749648109552453,,,,
deberta-v3-base,NL,ordinal,7,420,0.7222407736074437,0.7232704402515723,1.6630727762803237,0.1050905154293839,,,,,0.7222407736074437,0.7232704402515723,1.6630727762803237,0.1050905154293839,,,,
dodrio,NL,ordinal,7,420,0.7181205100861435,0.7178796046720575,1.7502246181491463,0.0600302365125299,,,,,0.7181205100861435,0.7178796046720575,1.7502246181491463,0.0600302365125299,,,,
mdeberta-v3-base,NL,ordinal,7,13,0.7373497323366179,0.7358490566037735,1.6612758310871518,0.1949641676251914,,,,,0.7373497323366179,0.7358490566037735,1.6612758310871518,0.1949641676251914,,,,
xlm-roberta-base,NL,ordinal,7,13,0.7344119030074565,0.7349505840071878,1.7151841868823,0.1786683955237538,,,,,0.7344119030074565,0.7349505840071878,1.7151841868823,0.1786683955237538,,,,
bert-base-multilingual-cased,NL,ordinal,7,13,0.7236217703032598,0.7232704402515723,1.7142857142857142,0.0980537047492177,,,,,0.7236217703032598,0.7232704402515723,1.7142857142857142,0.0980537047492177,,,,
twitter-xlm-roberta-base,NL,ordinal,7,13,0.719643889777969,0.7169811320754716,1.693620844564241,0.0791654234498241,,,,,0.719643889777969,0.7169811320754716,1.693620844564241,0.0791654234498241,,,,
robbert-2023-dutch-base,NL,ordinal,7,13,0.7247972785886634,0.7295597484276729,1.6765498652291104,0.1995319219263519,,,,,0.7247972785886634,0.7295597484276729,1.6765498652291104,0.1995319219263519,,,,
bert-base-dutch-cased,NL,ordinal,7,13,0.7156797185243101,0.7214734950584007,1.688230008984726,0.1606442839570122,,,,,0.7156797185243101,0.7214734950584007,1.688230008984726,0.1606442839570122,,,,
deberta-v3-base,NL,ordinal,7,13,0.7263699499581371,0.7259658580413297,1.6999101527403415,0.1533605676389453,,,,,0.7263699499581371,0.7259658580413297,1.6999101527403415,0.1533605676389453,,,,
dodrio,NL,ordinal,7,13,0.7253136924766455,0.7241689128481581,1.719676549865229,0.0980537047492177,,,,,0.7253136924766455,0.7241689128481581,1.719676549865229,0.0980537047492177,,,,
mdeberta-v3-base,NL-IT,binary,2,42,0.7330855959641018,0.7299748110831235,,,,,,,0.7059335943750781,0.7026055705300989,,,0.7661403249459169,0.7649082568807339,,
xlm-roberta-base,NL-IT,binary,2,42,0.736518553553119,0.7360201511335013,,,,,,,0.7202235308945292,0.7178796046720575,,,0.754187436204464,0.7591743119266054,,
bert-base-multilingual-cased,NL-IT,binary,2,42,0.6976052532269537,0.6957178841309823,,,,,,,0.6841349436311949,0.6801437556154537,,,0.706543312409464,0.7155963302752294,,
twitter-xlm-roberta-base,NL-IT,binary,2,42,0.7334570395314663,0.7350125944584383,,,,,,,0.7217215688354001,0.7187780772686433,,,0.7375099659971722,0.7557339449541285,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,42,0.7027362848992235,0.7032745591939547,,,,,,,0.6626806938054854,0.6585804132973945,,,0.7434079005695851,0.7603211009174312,,
gilberto-uncased-from-camembert,NL-IT,binary,2,42,0.7033264744046591,0.7073047858942065,,,,,,,0.6595560729852498,0.6585804132973945,,,0.7554532804447234,0.7694954128440367,,
robbert-2023-dutch-base,NL-IT,binary,2,42,0.7350125944584383,0.7350125944584383,,,,,,,0.7310834680102373,0.7277628032345014,,,0.7282065655933924,0.7442660550458715,,
bert-base-dutch-cased,NL-IT,binary,2,42,0.7219881955441799,0.7279596977329975,,,,,,,0.7081545208761543,0.7070979335130279,,,0.7288569474853454,0.7545871559633027,,
deberta-v3-base,NL-IT,binary,2,42,0.7020736436134075,0.6967254408060454,,,,,,,0.6665957972588524,0.6621743036837376,,,0.7425330864121001,0.7408256880733946,,
dodrio,NL-IT,binary,2,42,0.7074352683902241,0.7188916876574307,,,,,,,0.6975464472777014,0.701707097933513,,,0.7136526641667664,0.7408256880733946,,
mdeberta-v3-base,NL-IT,binary,2,69,0.7211735801271636,0.7193954659949622,,,,,,,0.6901351288860699,0.6864330637915543,,,0.7558932506971374,0.7614678899082569,,
xlm-roberta-base,NL-IT,binary,2,69,0.7329525445927113,0.7294710327455919,,,,,,,0.717131157676467,0.7142857142857143,,,0.7528207976769031,0.7488532110091743,,
bert-base-multilingual-cased,NL-IT,binary,2,69,0.7075849559274422,0.7083123425692696,,,,,,,0.6903087605166354,0.6873315363881402,,,0.7222570774714264,0.7350917431192661,,
twitter-xlm-roberta-base,NL-IT,binary,2,69,0.7279326926797391,0.7294710327455919,,,,,,,0.7199975293464148,0.7169811320754716,,,0.7261573747353564,0.7454128440366973,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,69,0.6977015501656827,0.7083123425692696,,,,,,,0.6752660128654107,0.6801437556154537,,,0.7230361961099185,0.7442660550458715,,
gilberto-uncased-from-camembert,NL-IT,binary,2,69,0.6929220814523304,0.6967254408060454,,,,,,,0.6543224906048342,0.6522911051212938,,,0.7355467308932907,0.7534403669724771,,
robbert-2023-dutch-base,NL-IT,binary,2,69,0.6972466197149919,0.6916876574307305,,,,,,,0.6831549133429332,0.6792452830188679,,,0.7074224697951658,0.7075688073394495,,
bert-base-dutch-cased,NL-IT,binary,2,69,0.7295814390140513,0.7360201511335013,,,,,,,0.7257469564480694,0.7250673854447439,,,0.7225509425738258,0.75,,
deberta-v3-base,NL-IT,binary,2,69,0.7088975021119037,0.7042821158690177,,,,,,,0.6781799873985602,0.6738544474393531,,,0.7443481967275776,0.7431192660550459,,
dodrio,NL-IT,binary,2,69,0.7111881485027151,0.7224181360201511,,,,,,,0.6887574705090898,0.6918238993710691,,,0.7328209224058724,0.7614678899082569,,
mdeberta-v3-base,NL-IT,binary,2,7,0.7265820849827024,0.7234256926952141,,,,,,,0.7046778124169403,0.701707097933513,,,0.7537407508163844,0.7511467889908257,,
xlm-roberta-base,NL-IT,binary,2,7,0.7061277676498212,0.7047858942065491,,,,,,,0.6622219702447698,0.6576819407008087,,,0.7501450490880961,0.7649082568807339,,
bert-base-multilingual-cased,NL-IT,binary,2,7,0.7036928562750252,0.7017632241813602,,,,,,,0.6773042929682629,0.6729559748427673,,,0.7233283326328882,0.7385321100917431,,
twitter-xlm-roberta-base,NL-IT,binary,2,7,0.7291945566416341,0.7324937027707809,,,,,,,0.7204348587934037,0.7178796046720575,,,0.7271362219411835,0.7511467889908257,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,7,0.682883538737101,0.6952141057934509,,,,,,,0.6472206057639559,0.6504941599281222,,,0.7218857569722467,0.7522935779816514,,
gilberto-uncased-from-camembert,NL-IT,binary,2,7,0.6919544236223794,0.6952141057934509,,,,,,,0.6546454654301234,0.6522911051212938,,,0.7326069036579084,0.75,,
robbert-2023-dutch-base,NL-IT,binary,2,7,0.6886461352033345,0.6826196473551638,,,,,,,0.683395133183925,0.6792452830188679,,,0.6911785070796171,0.6869266055045872,,
bert-base-dutch-cased,NL-IT,binary,2,7,0.7268784803065688,0.7329974811083123,,,,,,,0.7206877623109208,0.7196765498652291,,,0.7225509425738258,0.75,,
deberta-v3-base,NL-IT,binary,2,7,0.700698684936333,0.6947103274559194,,,,,,,0.6660892951119701,0.6621743036837376,,,0.7384357516947497,0.7362385321100917,,
dodrio,NL-IT,binary,2,7,0.7084874113703282,0.7244332493702771,,,,,,,0.7004663435240776,0.7035040431266847,,,0.7003815914600461,0.7511467889908257,,
mdeberta-v3-base,NL-IT,binary,2,666,0.7068867946410521,0.7007556675062973,,,,,,,0.6639736375639754,0.660377358490566,,,0.7551756725598977,0.7522935779816514,,
xlm-roberta-base,NL-IT,binary,2,666,0.6653989430771594,0.6801007556675063,,,,,,,0.6632675611197197,0.6621743036837376,,,0.630407761645611,0.7029816513761468,,
bert-base-multilingual-cased,NL-IT,binary,2,666,0.7017701014908913,0.7007556675062973,,,,,,,0.6797761487056744,0.6756513926325247,,,0.7189321337188853,0.7327981651376146,,
twitter-xlm-roberta-base,NL-IT,binary,2,666,0.7308035714399329,0.7365239294710327,,,,,,,0.7236387405282512,0.7214734950584007,,,0.7220174699725451,0.7557339449541285,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,666,0.6725008241382865,0.6861460957178841,,,,,,,0.6630093321061244,0.6621743036837376,,,0.6545774903893117,0.716743119266055,,
gilberto-uncased-from-camembert,NL-IT,binary,2,666,0.6982067689933407,0.7007556675062973,,,,,,,0.656729420141143,0.6540880503144654,,,0.744813560045836,0.7603211009174312,,
robbert-2023-dutch-base,NL-IT,binary,2,666,0.6923177445758217,0.6861460957178841,,,,,,,0.6683220698649404,0.6657681940700808,,,0.7092140576609035,0.7121559633027523,,
bert-base-dutch-cased,NL-IT,binary,2,666,0.7239714388721372,0.7304785894206549,,,,,,,0.7210834506735238,0.7196765498652291,,,0.7118353117799815,0.7442660550458715,,
deberta-v3-base,NL-IT,binary,2,666,0.699140530882438,0.6926952141057935,,,,,,,0.6646987092349183,0.6612758310871518,,,0.7368257492804606,0.7327981651376146,,
dodrio,NL-IT,binary,2,666,0.7129101749610197,0.7269521410579345,,,,,,,0.7037836277899305,0.706199460916442,,,0.7084881227533453,0.7534403669724771,,
mdeberta-v3-base,NL-IT,binary,2,420,0.7246180386401824,0.7219143576826197,,,,,,,0.7032932036698967,0.6999101527403414,,,0.749234034699151,0.75,,
xlm-roberta-base,NL-IT,binary,2,420,0.6922394821898311,0.6937027707808564,,,,,,,0.6542550933398358,0.6495956873315364,,,0.7158507238202669,0.75,,
bert-base-multilingual-cased,NL-IT,binary,2,420,0.695639801587316,0.6942065491183879,,,,,,,0.6734878068996621,0.6693620844564241,,,0.7148891114395949,0.7259174311926605,,
twitter-xlm-roberta-base,NL-IT,binary,2,420,0.7264478330748214,0.7309823677581864,,,,,,,0.7257096977691117,0.7232704402515723,,,0.7096996560756115,0.7408256880733946,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,420,0.6890371241431326,0.6962216624685138,,,,,,,0.6760536937951751,0.6792452830188679,,,0.7030032210750339,0.7178899082568807,,
gilberto-uncased-from-camembert,NL-IT,binary,2,420,0.6997541117528128,0.7042821158690177,,,,,,,0.6617260421179549,0.660377358490566,,,0.7424393563070845,0.7603211009174312,,
robbert-2023-dutch-base,NL-IT,binary,2,420,0.7126690339531638,0.707808564231738,,,,,,,0.6992598660620393,0.6954177897574124,,,0.7217368516649887,0.7236238532110092,,
bert-base-dutch-cased,NL-IT,binary,2,420,0.721637479076356,0.728463476070529,,,,,,,0.7056293316769263,0.7044025157232704,,,0.7289619561036204,0.7591743119266054,,
deberta-v3-base,NL-IT,binary,2,420,0.708591978551958,0.7042821158690177,,,,,,,0.6781143077176962,0.6738544474393531,,,0.7394255561551838,0.7431192660550459,,
dodrio,NL-IT,binary,2,420,0.7064818776809334,0.7204030226700252,,,,,,,0.6914598449571684,0.6972147349505841,,,0.71931062509236,0.75,,
mdeberta-v3-base,NL-IT,binary,2,13,0.730398949156584,0.728463476070529,,,,,,,0.7126525729549111,0.7097933513027853,,,0.750738656064255,0.7522935779816514,,
xlm-roberta-base,NL-IT,binary,2,13,0.7350617822646224,0.7340050377833753,,,,,,,0.7154952025075373,0.7133872416891285,,,0.7584177445151052,0.7603211009174312,,
bert-base-multilingual-cased,NL-IT,binary,2,13,0.7103759082381041,0.7153652392947103,,,,,,,0.6950257955141418,0.692722371967655,,,0.7158656458474231,0.7442660550458715,,
twitter-xlm-roberta-base,NL-IT,binary,2,13,0.732146222557329,0.7340050377833753,,,,,,,0.7207480020215186,0.7178796046720575,,,0.7355164912961337,0.7545871559633027,,
umberto-wikipedia-uncased-v1,NL-IT,binary,2,13,0.6966118611736558,0.6977329974811083,,,,,,,0.6795347898407792,0.6774483378256964,,,0.7137923120373798,0.7236238532110092,,
gilberto-uncased-from-camembert,NL-IT,binary,2,13,0.702084864295303,0.707808564231738,,,,,,,0.6645350248688084,0.6639712488769093,,,0.7444040719633728,0.7637614678899083,,
robbert-2023-dutch-base,NL-IT,binary,2,13,0.7125924644406655,0.708816120906801,,,,,,,0.6976645606481326,0.6936208445642408,,,0.7224039604469036,0.7282110091743119,,
bert-base-dutch-cased,NL-IT,binary,2,13,0.7285493071018913,0.7350125944584383,,,,,,,0.7153163731245923,0.7142857142857143,,,0.7334472986030098,0.7614678899082569,,
deberta-v3-base,NL-IT,binary,2,13,0.7118323822090433,0.7093198992443325,,,,,,,0.6795675454771386,0.6756513926325247,,,0.7487317862924986,0.7522935779816514,,
dodrio,NL-IT,binary,2,13,0.7087458133805741,0.7188916876574307,,,,,,,0.6925565435325511,0.6936208445642408,,,0.7182112310868459,0.7511467889908257,,
deberta-v3-base,EN-IT,ordinal,5,42,0.7265246133522962,0.7453551912568306,1.0874316939890711,0.1687194082233292,0.7316274734165745,0.7484342379958246,1.1367432150313153,0.1857401349784213,,,,,0.7211053492918752,0.7419724770642202,1.033256880733945,0.1389560702621474
roberta-base,EN-IT,ordinal,5,42,0.7234450682526905,0.725136612021858,1.1131147540983606,0.1358332041990242,0.7168835702154714,0.7244258872651357,1.115866388308977,0.1246780555483357,,,,,0.731183099033032,0.7259174311926605,1.110091743119266,0.1451625377999021
bert-base-cased,EN-IT,ordinal,5,42,0.6718529117479749,0.6978142076502732,1.2120218579234974,0.1012252093881065,0.6158082842314235,0.6607515657620042,1.3194154488517744,0.0650980654248056,,,,,0.7290311363329384,0.7385321100917431,1.0940366972477065,0.1451625377999021
bertweet-base,EN-IT,ordinal,5,42,0.7458431062065272,0.7530054644808744,0.9830601092896176,0.1761231086057643,0.7720943740339552,0.7745302713987474,0.9050104384133612,0.2041180423797093,,,,,0.7121053531315324,0.7293577981651376,1.0688073394495412,0.1310945447143245
twitter-roberta-base,EN-IT,ordinal,5,42,0.7195621416194261,0.7415300546448087,1.0131147540983607,0.1242972059287182,0.7343047725086673,0.7473903966597077,1.0167014613778709,0.1065965660083589,,,,,0.6977583283306025,0.7350917431192661,1.0091743119266054,0.1426799507848002
mdeberta-v3-base,EN-IT,ordinal,5,42,0.7386251498893549,0.7546448087431694,1.0366120218579236,0.1785336157070222,0.7058853648430015,0.732776617954071,1.149269311064718,0.1134141768185141,,,,,0.7730437746261197,0.7786697247706422,0.9128440366972476,0.2634991855197608
